"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","RZZ error ","Gate time (ns)","Operational"
"54","214.18875196127877","196.12393616805286","0.0302734375","0.03076171875","0.02978515625","2584","0.00016997398709722494","0.00016997398709722494","0","0.00016997398709722494","0.00016997398709722494","54_53:0.0028627044708968707;54_55:0.0031379071671617798","54_53:0.0013876543814623776;54_55:0.0018639284133174783","54_53:68;54_55:68","true"
"55","254.0116004171846","69.79209965536425","0.003662109375","0.0068359375","0.00048828125","2584","0.00033276985031809215","0.00033276985031809215","0","0.00033276985031809215","0.00033276985031809215","55_59:0.002404175338203862;55_54:0.0031379071671617798","55_59:0.0020013046702409;55_54:0.0018639284133174783","55_59:68;55_54:68","true"
"56","225.52163906359903","103.14421133862605","0.0068359375","0.00830078125","0.00537109375","2584","0.00031130114396304173","0.00031130114396304173","0","0.00031130114396304173","0.00031130114396304173","56_63:0.005645972884720019;56_43:0.0042123227522719575","56_63:0.004599747772910945;56_43:0.005130351932186611","56_63:68;56_43:68","true"
"57","184.65115388252113","117.67724140146689","0.0595703125","0.04833984375","0.07080078125","2584","0.0004818290146933322","0.0004818290146933322","0","0.0004818290146933322","0.0004818290146933322","57_47:0.0037263806860601267;57_67:0.005678658700769446","57_47:0.001869926031503072;57_67:0.004326499514881954","57_47:68;57_67:68","true"
"58","252.6317033986957","213.09682862803538","0.062744140625","0.083984375","0.04150390625","2584","0.0006343114915507293","0.0006343114915507293","0","0.0006343114915507293","0.0006343114915507293","58_71:1;58_51:0.004313842722566796","58_71:1;58_51:0.0034250905538905363","58_71:68;58_51:68","true"
"59","99.75141412159604","107.92692691613372","0.0068359375","0.0078125","0.005859375","2584","0.00027324246858549255","0.00027324246858549255","0","0.00027324246858549255","0.00027324246858549255","59_55:0.002404175338203862;59_75:0.004001338564693868","59_55:0.0020013046702409;59_75:1","59_55:68;59_75:68","true"
"60","160.42467425806421","179.6617590884268","0.016357421875","0.01513671875","0.017578125","2584","0.00031999860305963646","0.00031999860305963646","0","0.00031999860305963646","0.00031999860305963646","60_61:0.01475231082099282","60_61:1","60_61:80","true"
"61","274.402430346658","193.10529771355496","0.015380859375","0.0234375","0.00732421875","2584","0.00012407567136860407","0.00012407567136860407","0","0.00012407567136860407","0.00012407567136860407","61_76:0.0026524129341740643;61_60:0.01475231082099282;61_62:0.0028920633324593936","61_76:0.0025644408230178217;61_60:1;61_62:0.001826148913123271","61_76:68;61_60:80;61_62:68","true"
"62","151.22186984075796","84.79333083218559","0.03076171875","0.04052734375","0.02099609375","2584","0.0002467701294451956","0.0002467701294451956","0","0.0002467701294451956","0.0002467701294451956","62_61:0.0028920633324593936;62_63:0.0030930547551870635","62_61:0.001826148913123271;62_63:0.002604004150406125","62_61:68;62_63:68","true"
"63","168.50763967116217","214.4386171612858","0.054931640625","0.041015625","0.06884765625","2584","0.0005583991584686627","0.0005583991584686627","0","0.0005583991584686627","0.0005583991584686627","63_56:0.005645972884720019;63_62:0.0030930547551870635;63_64:0.004096979000112466","63_56:0.004599747772910945;63_62:0.002604004150406125;63_64:0.009168304882868877","63_56:68;63_62:68;63_64:68","true"
"64","156.29423858691513","92.65698565193475","0.010009765625","0.015625","0.00439453125","2584","0.00027205980720976475","0.00027205980720976475","0","0.00027205980720976475","0.00027205980720976475","64_65:0.04484117971104801;64_63:0.004096979000112466","64_65:0.004110069436699559;64_63:0.009168304882868877","64_65:68;64_63:68","true"
"65","158.55600330263877","90.07985828552177","0.234619140625","0.1298828125","0.33935546875","2584","0.00017697149584842165","0.00017697149584842165","0","0.00017697149584842165","0.00017697149584842165","65_64:0.04484117971104801;65_66:0.003969434692663587;65_77:0.0036297282072375037","65_64:0.004110069436699559;65_66:0.0021075481023036524;65_77:0.00444657710921742","65_64:68;65_66:68;65_77:68","true"
"66","114.8078497856543","87.56821622214645","0.008056640625","0.01611328125","0","2584","0.0002232488932991951","0.0002232488932991951","0","0.0002232488932991951","0.0002232488932991951","66_65:0.003969434692663587;66_67:0.0043339054686082346","66_65:0.0021075481023036524;66_67:0.0035277182286964914","66_65:68;66_67:68","true"
