"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","RZZ error ","Gate time (ns)","Operational"
"48","61.48250098910753","19.35350112197636","0.007080078125","0.01220703125","0.001953125","1560","0.00035021375401743176","0.00035021375401743176","0","0.00035021375401743176","0.00035021375401743176","48_47:0.0026286797191393263;48_49:0.0033317278846834997","48_47:1;48_49:0.0035672477503266853","48_47:84;48_49:84","true"
"49","161.78996437492623","36.41046783577944","0.018310546875","0.01953125","0.01708984375","1560","0.00027501788352443126","0.00027501788352443126","0","0.00027501788352443126","0.00027501788352443126","49_48:0.0033317278846834997;49_50:0.004215543498162444;49_38:0.003970222688060465","49_48:0.0035672477503266853;49_50:0.003526409882963766;49_38:0.0037177697226584705","49_48:84;49_50:84;49_38:84","true"
"50","162.85892313651684","126.46885141478174","0.00439453125","0.0078125","0.0009765625","1560","0.0002077978517020873","0.0002077978517020873","0","0.0002077978517020873","0.0002077978517020873","50_49:0.004215543498162444;50_51:0.0041332898201879575","50_49:0.003526409882963766;50_51:0.004150432443150082","50_49:84;50_51:84","true"
"51","70.466730739661","75.96875084993475","0.05126953125","0.048828125","0.0537109375","1560","0.0003819043847747405","0.0003819043847747405","0","0.0003819043847747405","0.0003819043847747405","51_50:0.0041332898201879575;51_52:0.0033707998110795723;51_58:0.004204091771337404","51_50:0.004150432443150082;51_52:1;51_58:0.0037827318261453857","51_50:84;51_52:84;51_58:84","true"
"52","157.73114402878645","85.809534000418","0.01123046875","0.017578125","0.0048828125","1560","0.00019496206001937542","0.00019496206001937542","0","0.00019496206001937542","0.00019496206001937542","52_51:0.0033707998110795723;52_53:0.003988832296377365","52_51:1;52_53:0.005587341206858248","52_51:84;52_53:84","true"
"53","186.08591986455048","22.65702681617549","0.014404296875","0.01611328125","0.0126953125","1560","0.004813148321749206","0.004813148321749206","0","0.004813148321749206","0.004813148321749206","53_39:0.002967240886028455;53_52:0.003988832296377365;53_54:0.009150829522758364","53_39:0.004080058801109898;53_52:0.005587341206858248;53_54:0.003603367147127695","53_39:84;53_52:84;53_54:84","true"
"54","160.38478695507575","177.41364092373402","0.004150390625","0.00830078125","0","1560","0.0004567889358017939","0.0004567889358017939","0","0.0004567889358017939","0.0004567889358017939","54_53:0.009150829522758364;54_55:0.004518267828365674","54_53:0.003603367147127695;54_55:0.006952366622691775","54_53:84;54_55:84","true"
"55","171.7303691550528","175.16403532265971","0.02099609375","0.0380859375","0.00390625","1560","0.00020093815555004776","0.00020093815555004776","0","0.00020093815555004776","0.00020093815555004776","55_59:0.003826221833388377;55_54:0.004518267828365674","55_59:1;55_54:0.006952366622691775","55_59:84;55_54:84","true"
"56","154.45678402213773","191.1600412309475","0.00341796875","0.00634765625","0.00048828125","1560","0.00022727931122723207","0.00022727931122723207","0","0.00022727931122723207","0.00022727931122723207","56_63:0.004804408727802245;56_43:0.009182005019705619","56_63:0.005847643339329828;56_43:0.014797540294752831","56_63:84;56_43:84","true"
"57","144.63210297883927","84.53012708108322","0.006591796875","0.0126953125","0.00048828125","1560","0.0003075216723445919","0.0003075216723445919","0","0.0003075216723445919","0.0003075216723445919","57_47:0.0032628072235070804;57_67:0.0044556949971440996","57_47:0.0032141805737867235;57_67:0.004250666408971482","57_47:84;57_67:84","true"
"58","136.30447106746408","131.37766151400785","0.011474609375","0.02294921875","0","1560","0.0003321441030910001","0.0003321441030910001","0","0.0003321441030910001","0.0003321441030910001","58_71:0.0032033516083356806;58_51:0.004204091771337404","58_71:0.0030025865962549914;58_51:0.0037827318261453857","58_71:84;58_51:84","true"
"59","153.22646333855982","120.28873434642824","0.00341796875","0.00537109375","0.00146484375","1560","0.0002673754687598886","0.0002673754687598886","0","0.0002673754687598886","0.0002673754687598886","59_55:0.003826221833388377;59_75:0.004273478904073091","59_55:1;59_75:0.003997412853470217","59_55:84;59_75:84","true"
"60","200.07594006567413","34.90474687947588","0.007568359375","0.01171875","0.00341796875","1560","0.00015051803797998953","0.00015051803797998953","0","0.00015051803797998953","0.00015051803797998953","60_61:0.0028819770394121758","60_61:0.0029463997646358153","60_61:84","true"
"61","230.00151665817307","92.38007478658407","0.01513671875","0.02392578125","0.00634765625","1560","0.0001937284084890252","0.0001937284084890252","0","0.0001937284084890252","0.0001937284084890252","61_76:0.0035856801658396;61_60:0.0028819770394121758;61_62:0.00298662065505495","61_76:0.0030591041554331733;61_60:0.0029463997646358153;61_62:1","61_76:84;61_60:84;61_62:84","true"
"62","182.9843649642948","34.9374338839176","0.00830078125","0.0087890625","0.0078125","1560","0.0003501164304079212","0.0003501164304079212","0","0.0003501164304079212","0.0003501164304079212","62_61:0.00298662065505495;62_63:0.006054661207484102","62_61:1;62_63:0.009550019964927964","62_61:84;62_63:84","true"
"63","191.4552506572303","17.230450310953945","0.012451171875","0.01806640625","0.0068359375","1560","0.0005516182271523215","0.0005516182271523215","0","0.0005516182271523215","0.0005516182271523215","63_56:0.004804408727802245;63_62:0.006054661207484102;63_64:0.03871950415755576","63_56:0.005847643339329828;63_62:0.009550019964927964;63_64:0.06408282834072745","63_56:84;63_62:84;63_64:84","true"
"64","151.87613614046742","104.14434628253369","0.005126953125","0.0087890625","0.00146484375","1560","0.00021263004150253787","0.00021263004150253787","0","0.00021263004150253787","0.00021263004150253787","64_65:0.003771206663574833;64_63:0.03871950415755576","64_65:0.004090935934662809;64_63:0.06408282834072745","64_65:84;64_63:84","true"
"65","131.31910003667713","49.86733392285149","0.045166015625","0.041015625","0.04931640625","1560","0.0004219177362556257","0.0004219177362556257","0","0.0004219177362556257","0.0004219177362556257","65_64:0.003771206663574833;65_66:0.0041382191185242445;65_77:0.004463830714407924","65_64:0.004090935934662809;65_66:1;65_77:0.004859819259797199","65_64:84;65_66:84;65_77:84","true"
"66","143.2051285946632","18.97432323573694","0.0078125","0.01025390625","0.00537109375","1560","0.0002083140671904896","0.0002083140671904896","0","0.0002083140671904896","0.0002083140671904896","66_65:0.0041382191185242445;66_67:0.004157578945809315","66_65:1;66_67:0.004959349784708855","66_65:84;66_67:84","true"
"67","160.0561763245146","70.85891624005379","0.07421875","0.08056640625","0.06787109375","1560","0.00037047417482439176","0.00037047417482439176","0","0.00037047417482439176","0.00037047417482439176","67_68:0.004646920334360927;67_57:0.0044556949971440996;67_66:0.004157578945809315","67_68:0.0039019079797554534;67_57:0.004250666408971482;67_66:0.004959349784708855","67_68:84;67_57:84;67_66:84","true"
"68","123.68210950895752","111.46790884735655","0.0078125","0.013671875","0.001953125","1560","0.0002631893781982791","0.0002631893781982791","0","0.0002631893781982791","0.0002631893781982791","68_67:0.004646920334360927;68_69:1","68_67:0.0039019079797554534;68_69:1","68_67:84;68_69:84","true"
"69","110.97725933324014","64.06663409846273","0.015625","0.021484375","0.009765625","1560","0.0003107009764887997","0.0003107009764887997","0","0.0003107009764887997","0.0003107009764887997","69_78:0.003394566167844726;69_68:1;69_70:0.0037419129862849565","69_78:0.0030847935355096945;69_68:1;69_70:1","69_78:84;69_68:84;69_70:84","true"
"70","152.54125109240854","119.08852798985787","0.0048828125","0.0087890625","0.0009765625","1560","0.0003172894154443712","0.0003172894154443712","0","0.0003172894154443712","0.0003172894154443712","70_69:0.0037419129862849565;70_71:0.004004816031597025","70_69:1;70_71:0.004769713448623647","70_69:84;70_71:84","true"
"71","165.5299538407103","163.2508272015589","0.008544921875","0.009765625","0.00732421875","1560","0.00018038294609756263","0.00018038294609756263","0","0.00018038294609756263","0.00018038294609756263","71_72:0.004461816569656052;71_58:0.0032033516083356806;71_70:0.004004816031597025","71_72:0.017246026366699252;71_58:0.0030025865962549914;71_70:0.004769713448623647","71_72:84;71_58:84;71_70:84","true"
"72","174.57727485400645","105.73991720755444","0.005126953125","0.009765625","0.00048828125","1560","0.0002566523105107965","0.0002566523105107965","0","0.0002566523105107965","0.0002566523105107965","72_73:0.008978931161319204;72_71:0.004461816569656052","72_73:1;72_71:0.017246026366699252","72_73:84;72_71:84","true"
"73","66.07908218769981","58.89053435103176","0.01220703125","0.01806640625","0.00634765625","1560","0.0007401021823539746","0.0007401021823539746","0","0.0007401021823539746","0.0007401021823539746","73_72:0.008978931161319204;73_74:0.0032313106560041827;73_79:0.003661179799540726","73_72:1;73_74:0.0034371791519101635;73_79:1","73_72:84;73_74:84;73_79:84","true"
"74","122.83048515391594","128.76989174758543","0.00634765625","0.0087890625","0.00390625","1560","0.00010263540035020459","0.00010263540035020459","0","0.00010263540035020459","0.00010263540035020459","74_73:0.0032313106560041827;74_75:0.0033430885153608036","74_73:0.0034371791519101635;74_75:0.00387956045532184","74_73:84;74_75:84","true"
"75","164.5579020272771","146.9827454956516","0.003662109375","0.00537109375","0.001953125","1560","0.0002132588576405075","0.0002132588576405075","0","0.0002132588576405075","0.0002132588576405075","75_59:0.004273478904073091;75_74:0.0033430885153608036","75_59:0.003997412853470217;75_74:0.00387956045532184","75_59:84;75_74:84","true"
"76","136.658692781185","81.15806319064501","0.016357421875","0.0166015625","0.01611328125","1560","0.0001876957801069737","0.0001876957801069737","0","0.0001876957801069737","0.0001876957801069737","76_81:0.0029599202696624083;76_61:0.0035856801658396","76_81:0.0030027937085633227;76_61:0.0030591041554331733","76_81:84;76_61:84","true"
"77","170.47042439738507","65.8723614917205","0.008544921875","0.0126953125","0.00439453125","1560","0.00019533365677924753","0.00019533365677924753","0","0.00019533365677924753","0.00019533365677924753","77_85:0.0031532419056176098;77_65:0.004463830714407924","77_85:0.004688747975798213;77_65:0.004859819259797199","77_85:84;77_65:84","true"
"78","140.3935484723559","89.15655969452979","0.024169921875","0.02685546875","0.021484375","1560","0.0001695721586018142","0.0001695721586018142","0","0.0001695721586018142","0.0001695721586018142","78_69:0.003394566167844726;78_89:0.0044586579186356445","78_69:0.0030847935355096945;78_89:0.004766452380359332","78_69:84;78_89:84","true"
"79","177.4921292296034","48.94432100370407","0.010009765625","0.01708984375","0.0029296875","1560","0.00020765294724097566","0.00020765294724097566","0","0.00020765294724097566","0.00020765294724097566","79_93:0.004151810250388299;79_73:0.003661179799540726","79_93:0.005657749195975198;79_73:1","79_93:84;79_73:84","true"
"80","172.08113130194178","172.87572284373553","0.005126953125","0.00927734375","0.0009765625","1560","0.00027585260860459233","0.00027585260860459233","0","0.00027585260860459233","0.00027585260860459233","80_81:1","80_81:1","80_81:84","true"
"81","122.15558096492873","20.175146462989314","0.02099609375","0.0361328125","0.005859375","1560","0.00017038880561449552","0.00017038880561449552","0","0.00017038880561449552","0.00017038880561449552","81_80:1;81_82:0.002542115722299232;81_76:0.0029599202696624083","81_80:1;81_82:1;81_76:0.0030027937085633227","81_80:84;81_82:84;81_76:84","true"
"82","118.52087661873199","32.87551591017381","0.002685546875","0.00537109375","0","1560","0.00019876486168324893","0.00019876486168324893","0","0.00019876486168324893","0.00019876486168324893","82_81:0.002542115722299232;82_83:0.0029735246575700036","82_81:1;82_83:1","82_81:84;82_83:84","true"
"83","190.88446494789576","174.12974368082476","0.08056640625","0.07763671875","0.08349609375","1560","0.00016170376801932063","0.00016170376801932063","0","0.00016170376801932063","0.00016170376801932063","83_96:0.002773105720338509;83_82:0.0029735246575700036;83_84:0.0035026190481811104","83_96:0.003872781608724507;83_82:1;83_84:1","83_96:84;83_82:84;83_84:84","true"
"84","165.49445877363127","143.38787451772325","0.00341796875","0.0068359375","0","1560","0.00017960642937695363","0.00017960642937695363","0","0.00017960642937695363","0.00017960642937695363","84_83:0.0035026190481811104;84_85:0.0034856232780459684","84_83:1;84_85:0.0033508404067869035","84_83:84;84_85:84","true"
"85","193.21513763731343","31.484825660464306","0.01220703125","0.01123046875","0.01318359375","1560","0.0002474119439940148","0.0002474119439940148","0","0.0002474119439940148","0.0002474119439940148","85_77:0.0031532419056176098;85_86:0.004755150009507658;85_84:0.0034856232780459684","85_77:0.004688747975798213;85_86:0.006783471945435743;85_84:0.0033508404067869035","85_77:84;85_86:84;85_84:84","true"
