"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"87","155.63770560294574","86.12632037641673","5.349649603370628","-0.2896101303742704","0.04736328125","0.0361328125","0.05859375","1112.888888888889","0.00047574561105814855","0","0.00047574561105814855","0.00047574561105814855","87_93:0.01781323302958271","87_93:586.6666666666666","true"
"88","165.40577127122395","165.48309678811458","5.398680536100842","-0.30048850905785984","0.0126953125","0.01806640625","0.00732421875","1112.888888888889","0.00019327044322145698","0","0.00019327044322145698","0.00019327044322145698","88_87:0.009830548913142223;88_89:0.00661918723845295","88_87:586.6666666666666;88_89:586.6666666666666","true"
"89","150.6408490524889","101.0898293191713","5.493348867963264","-0.2989942398744634","0.009521484375","0.0087890625","0.01025390625","1112.888888888889","0.00019122735750350372","0","0.00019122735750350372","0.00019122735750350372","","","true"
"90","120.43718442820392","132.31002499097752","5.583646372250114","-0.29507995477106","0.029541015625","0.0205078125","0.03857421875","1112.888888888889","0.00021817977362787762","0","0.00021817977362787762","0.00021817977362787762","90_94:0.006554394567679256;90_75:0.021186389317150445","90_94:586.6666666666666;90_75:586.6666666666666","true"
"91","240.67308241404223","49.33069455742884","4.904203992264266","-0.2858268737562672","0.091064453125","0.05810546875","0.1240234375","1112.888888888889","0.0005472691466724688","0","0.0005472691466724688","0.0005472691466724688","","","true"
"92","195.07647364769215","99.05264858863889","5.237960947028466","-0.3025889528535301","0.015380859375","0.013671875","0.01708984375","1112.888888888889","0.00017837794135749284","0","0.00017837794135749284","0.00017837794135749284","92_83:0.00653275335631931;92_102:0.00991498214838099","92_83:586.6666666666666;92_102:586.6666666666666","true"
"93","229.43948720121898","223.94231056848008","5.3812172528451425","-0.3010819863769501","0.0615234375","0.06884765625","0.05419921875","1112.888888888889","0.0005474683070085038","0","0.0005474683070085038","0.0005474683070085038","","","true"
"94","238.17060618449915","209.9036334725421","5.392006524139394","-0.3001955189178956","0.008544921875","0.0107421875","0.00634765625","1112.888888888889","0.0001647645139489372","0","0.0001647645139489372","0.0001647645139489372","","","true"
"95","210.9888276021567","238.35714760595982","5.529030932717531","-0.2988948240515654","0.0791015625","0.06884765625","0.08935546875","1112.888888888889","0.0002501084585356234","0","0.0002501084585356234","0.0002501084585356234","95_94:0.005649816467441504;95_96:0.0073319900840469465","95_94:586.6666666666666;95_96:586.6666666666666","true"
"96","137.93046227736204","62.39823330154411","5.462617997920523","-0.29869868335403593","0.028564453125","0.0166015625","0.04052734375","1112.888888888889","0.00022695472876968552","0","0.00022695472876968552","0.00022695472876968552","96_109:0.014122225364321339","96_109:586.6666666666666","true"
"97","168.32987260346974","85.01286752977114","5.411943791943461","-0.29846745103879735","0.070556640625","0.0625","0.07861328125","1112.888888888889","0.0002381452726289633","0","0.0002381452726289633","0.0002381452726289633","97_96:0.00904306876990929;97_98:1","97_96:586.6666666666666;97_98:586.6666666666666","true"
"98","470.88094696047455","135.0162133970621","5.179117128193259","-0.3038776537796697","0.332763671875","0.0322265625","0.63330078125","1112.888888888889","0.00023985527724389418","0","0.00023985527724389418","0.00023985527724389418","98_91:1;98_99:1","98_91:586.6666666666666;98_99:586.6666666666666","true"
"99","178.52135640023027","74.5321969424994","5.249401210999018","-0.2649727160841808","0.0478515625","0.0341796875","0.0615234375","1112.888888888889","0.0008604385958583723","0","0.0008604385958583723","0.0008604385958583723","","","true"
"100","259.16419994122936","206.4208216073629","5.2838180459477035","-0.30211276711755247","0.0146484375","0.01025390625","0.01904296875","1112.888888888889","0.0003114084812926257","0","0.0003114084812926257","0.0003114084812926257","100_101:0.00912494918954082;100_99:0.014709916392063926","100_101:586.6666666666666;100_99:586.6666666666666","true"
"101","241.23497359769158","349.4938285863597","5.1922730998370135","-0.30341768254647866","0.013427734375","0.0166015625","0.01025390625","1112.888888888889","0.00022359763198819235","0","0.00022359763198819235","0.00022359763198819235","101_102:0.020346896843728368","101_102:586.6666666666666","true"
"102","132.75306715625527","37.91905115630457","5.336312784071546","-0.3016787142559241","0.007568359375","0.0078125","0.00732421875","1112.888888888889","0.00041529738430132315","0","0.00041529738430132315","0.00041529738430132315","102_103:0.02291663250625009","102_103:586.6666666666666","true"
