"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","Gate time (ns)","Operational"
"33","176.5885710120096","137.63855036533158","0.013916015625","0.0234375","0.00439453125","1560","0.0002763395986619242","0.0002763395986619242","0","0.0002763395986619242","0.0002763395986619242","33_39:0.0033205117643330118;33_32:1;33_34:0.003972255638867772","33_39:84;33_32:84;33_34:84","true"
"34","137.45304110734048","59.77798653657362","0.007568359375","0.01025390625","0.0048828125","1560","0.00030203426716509714","0.00030203426716509714","0","0.00030203426716509714","0.00030203426716509714","34_33:0.003972255638867772;34_35:0.002549107068399614","34_33:84;34_35:84","true"
"35","189.97278507147396","56.64973848996217","0.009521484375","0.0166015625","0.00244140625","1560","0.00015583456609939434","0.00015583456609939434","0","0.00015583456609939434","0.00015583456609939434","35_19:0.0025335626625334062;35_34:0.002549107068399614","35_19:84;35_34:84","true"
"36","144.93835476183025","129.21856017428942","0.006103515625","0.0107421875","0.00146484375","1560","0.0002515697288014368","0.0002515697288014368","0","0.0002515697288014368","0.0002515697288014368","36_41:0.0030352075605475926;36_21:0.007968198092387468","36_41:84;36_21:84","true"
"37","157.8664201851827","125.8053424413641","0.010009765625","0.0166015625","0.00341796875","1560","0.00015468067954145303","0.00015468067954145303","0","0.00015468067954145303","0.00015468067954145303","37_45:0.0031810079220384035;37_25:0.002507759723460179","37_45:84;37_25:84","true"
"38","100.58761084511536","141.46074988784807","0.00634765625","0.00830078125","0.00439453125","1560","0.00020893644822911152","0.00020893644822911152","0","0.00020893644822911152","0.00020893644822911152","38_29:0.002846247419605319;38_49:0.004230073474814522","38_29:84;38_49:84","true"
"39","169.5069738387383","143.55490134341244","0.0087890625","0.01416015625","0.00341796875","1560","0.0003473590017642322","0.0003473590017642322","0","0.0003473590017642322","0.0003473590017642322","39_53:0.00251707672265844;39_33:0.0033205117643330118","39_53:84;39_33:84","true"
"40","135.84015236169506","140.27864456430927","0.009521484375","0.0146484375","0.00439453125","1560","0.00027989254731257396","0.00027989254731257396","0","0.00027989254731257396","0.00027989254731257396","40_41:0.0021787140691775786","40_41:84","true"
"41","194.03219724969708","171.77753925423127","0.053955078125","0.0791015625","0.02880859375","1560","0.0001309885275255851","0.0001309885275255851","0","0.0001309885275255851","0.0001309885275255851","41_40:0.0021787140691775786;41_42:0.0027688236410477463;41_36:0.0030352075605475926","41_40:84;41_42:84;41_36:84","true"
"42","173.3268580824265","37.25815359827018","0.0068359375","0.0087890625","0.0048828125","1560","0.00019425364713989955","0.00019425364713989955","0","0.00019425364713989955","0.00019425364713989955","42_41:0.0027688236410477463;42_43:0.005852392388075944","42_41:84;42_43:84","true"
