"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","RZZ error ","Gate time (ns)","Operational"
"87","223.37076502564858","124.80365479648354","0.0049000000000000155","0.008","0.0018","2584","0.0003109631599714969","0.0003109631599714969","0","0.0003109631599714969","0.0003109631599714969","87_86:0.00644987840619754;87_88:0.0020832811358446612;87_97:0.002311984759542751","87_86:0.005969766766595774;87_88:0.0026956320221234176;87_97:0.004956859158934429","87_86:68;87_88:68;87_97:68","true"
"88","200.4380935542236","143.5446934172911","0.18989999999999996","0.1148","0.265","2584","0.0005635778952715712","0.0005635778952715712","0","0.0005635778952715712","0.0005635778952715712","88_87:0.0020832811358446612;88_89:0.0023854501681217777","88_87:0.0026956320221234176;88_89:0.005855296908196805","88_87:68;88_89:68","true"
"89","337.8778274340048","369.5816859806901","0.005800000000000027","0.0094","0.0022","2584","0.0002560748013482871","0.0002560748013482871","0","0.0002560748013482871","0.0002560748013482871","89_90:0.0030085459608520937;89_88:0.0023854501681217777;89_78:0.004747089254476866","89_90:0.002236681921087974;89_88:0.005855296908196805;89_78:0.0031727564161975197","89_90:68;89_88:68;89_78:68","true"
"90","208.2556977947245","216.48124063153486","0.010000000000000009","0.0136","0.0064","2584","0.0003558427573819496","0.0003558427573819496","0","0.0003558427573819496","0.0003558427573819496","90_89:0.0030085459608520937;90_91:0.0028456154598192063","90_89:0.002236681921087974;90_91:0.0018738287107860352","90_89:68;90_91:80","true"
"91","147.28564397443807","202.45925669010379","0.05379999999999996","0.0394","0.0682","2584","0.0001821936410928774","0.0001821936410928774","0","0.0001821936410928774","0.0001821936410928774","91_98:0.002667145369702806;91_90:0.0028456154598192063;91_92:0.0036568606421674144","91_98:0.0021224043097082257;91_90:0.0018738287107860352;91_92:0.004094083409576427","91_98:68;91_90:80;91_92:68","true"
"92","242.6085585632491","329.1060821343196","0.007800000000000029","0.0134","0.0022","2584","0.00038121768404925744","0.00038121768404925744","0","0.00038121768404925744","0.00038121768404925744","92_91:0.0036568606421674144;92_93:0.02790464790075564","92_91:0.004094083409576427;92_93:0.0040500580251739415","92_91:68;92_93:68","true"
"93","306.7941879710307","354.3394615073605","0.00649999999999995","0.0108","0.0022","2584","0.00012881795361560124","0.00012881795361560124","0","0.00012881795361560124","0.00012881795361560124","93_94:0.0022216745346226863;93_79:0.0030843271017143015;93_92:0.02790464790075564","93_94:0.0019083264522607446;93_79:0.00235732452830828;93_92:0.0040500580251739415","93_94:68;93_79:68;93_92:68","true"
"94","191.14384414309436","195.71496963145285","0.0040999999999999925","0.0064","0.0018","2584","0.00017951306694868345","0.00017951306694868345","0","0.00017951306694868345","0.00017951306694868345","94_93:0.0022216745346226863;94_95:0.02774203626932259","94_93:0.0019083264522607446;94_95:0.00540696128823806","94_93:68;94_95:68","true"
"95","359.0864123666604","154.75082528314607","0.009199999999999986","0.0178","0.0006","2584","0.00014419607910252818","0.00014419607910252818","0","0.00014419607910252818","0.00014419607910252818","95_99:0.003478376212648626;95_94:0.02774203626932259","95_99:1;95_94:0.00540696128823806","95_99:68;95_94:68","true"
"96","149.80509274940934","30.899270777252465","0.026000000000000023","0.0384","0.0136","2584","0.0004675654567828075","0.0004675654567828075","0","0.0004675654567828075","0.0004675654567828075","96_83:0.004205296760938199;96_103:0.004423239926000078","96_83:0.0027929680812585345;96_103:0.005020862048321972","96_83:68;96_103:68","true"
"97","251.81480943323274","77.02291687957407","0.009600000000000053","0.0164","0.0028","2584","0.00029901421264928155","0.00029901421264928155","0","0.00029901421264928155","0.00029901421264928155","97_87:0.002311984759542751;97_107:0.0028896395636967553","97_87:0.004956859158934429;97_107:0.00394354590170673","97_87:68;97_107:68","true"
"98","208.16619312324912","63.00087306233582","0.005199999999999982","0.0094","0.001","2584","0.00018149845115121363","0.00018149845115121363","0","0.00018149845115121363","0.00018149845115121363","98_91:0.002667145369702806;98_111:0.0023134719481103794","98_91:0.0021224043097082257;98_111:0.0017011679207669106","98_91:68;98_111:68","true"
"99","127.91583537097272","37.732643237469524","0.014399999999999968","0.0152","0.0136","2584","0.0002482575813764551","0.0002482575813764551","0","0.0002482575813764551","0.0002482575813764551","99_115:0.002331694702124132;99_95:0.003478376212648626","99_115:0.0019535371766482845;99_95:1","99_115:68;99_95:68","true"
"100","110.14800142860173","170.20430411996114","0.009199999999999986","0.017","0.0014","2584","0.00033920277681640453","0.00033920277681640453","0","0.00033920277681640453","0.00033920277681640453","100_101:0.0035812765729215656","100_101:0.00401687380954327","100_101:68","true"
"101","186.07024289235042","83.76830078040234","0.010199999999999987","0.0174","0.003","2584","0.00032929268828774404","0.00032929268828774404","0","0.00032929268828774404","0.00032929268828774404","101_100:0.0035812765729215656;101_116:0.0033513048357652897;101_102:0.003095798322631238","101_100:0.00401687380954327;101_116:0.003796548998407756;101_102:1","101_100:68;101_116:68;101_102:68","true"
"102","96.74791193907663","126.70461926904468","0.01649999999999996","0.0208","0.0122","2584","0.0009571734223346945","0.0009571734223346945","0","0.0009571734223346945","0.0009571734223346945","102_101:0.003095798322631238;102_103:0.0026585209817751587","102_101:1;102_103:1","102_101:68;102_103:68","true"
"103","81.63965730774278","72.52743222419397","0.025399999999999978","0.027","0.0238","2584","0.0003940114343754733","0.0003940114343754733","0","0.0003940114343754733","0.0003940114343754733","103_104:0.0016177207401259774;103_96:0.004423239926000078;103_102:0.0026585209817751587","103_104:1;103_96:0.005020862048321972;103_102:1","103_104:68;103_96:68;103_102:68","true"
"104","262.6489932791702","186.89296431670488","0.012199999999999989","0.0172","0.0072","2584","0.00016903690387241025","0.00016903690387241025","0","0.00016903690387241025","0.00016903690387241025","104_103:0.0016177207401259774;104_105:0.0034906450010679935","104_103:1;104_105:0.0022829946857065297","104_103:68;104_105:68","true"
"105","142.05367701327597","139.09213101278408","0.007000000000000006","0.0116","0.0024","2584","0.00033631363339335163","0.00033631363339335163","0","0.00033631363339335163","0.00033631363339335163","105_104:0.0034906450010679935;105_106:0.004709194231114988;105_117:0.004919503930811142","105_104:0.0022829946857065297;105_106:0.004459888687639746;105_117:0.003935977867224244","105_104:68;105_106:68;105_117:68","true"
"106","242.19574791868956","199.78807628143073","0.051100000000000034","0.0354","0.0668","2584","0.00019629486642184203","0.00019629486642184203","0","0.00019629486642184203","0.00019629486642184203","106_107:0.005163218106893408;106_105:0.004709194231114988","106_107:0.0028501702566385567;106_105:0.004459888687639746","106_107:68;106_105:68","true"
"107","297.35590460160546","319.1248098000962","0.009600000000000053","0.0176","0.0016","2584","0.00013525443023725412","0.00013525443023725412","0","0.00013525443023725412","0.00013525443023725412","107_106:0.005163218106893408;107_108:0.004391056846012653;107_97:0.0028896395636967553","107_106:0.0028501702566385567;107_108:0.0037405112575549515;107_97:0.00394354590170673","107_106:68;107_108:68;107_97:68","true"
"108","229.34921781566186","148.9571270567421","0.01090000000000002","0.0164","0.0054","2584","0.00035256860372572907","0.00035256860372572907","0","0.00035256860372572907","0.00035256860372572907","108_107:0.004391056846012653;108_109:0.002712475377325163","108_107:0.0037405112575549515;108_109:0.003267633683637333","108_107:68;108_109:68","true"
"109","253.88278372663402","132.75398151972516","0.006299999999999972","0.0116","0.001","2584","0.00029094615502697904","0.00029094615502697904","0","0.00029094615502697904","0.00029094615502697904","109_108:0.002712475377325163;109_110:0.0019131961887788873;109_118:0.002506995050465227","109_108:0.003267633683637333;109_110:0.0022481111578032675;109_118:1","109_108:68;109_110:68;109_118:68","true"
"110","320.2981487137588","137.82613393158587","0.009499999999999953","0.0146","0.0044","2584","0.0001019378912418647","0.0001019378912418647","0","0.0001019378912418647","0.0001019378912418647","110_109:0.0019131961887788873;110_111:0.0022315337296969218","110_109:0.0022481111578032675;110_111:0.0014086940457277985","110_109:68;110_111:68","true"
"111","178.68003042432244","179.71030246180365","0.015900000000000025","0.016","0.0158","2584","0.00022568869831663963","0.00022568869831663963","0","0.00022568869831663963","0.00022568869831663963","111_112:0.00265638965779319;111_110:0.0022315337296969218;111_98:0.0023134719481103794","111_112:0.002011619346269755;111_110:0.0014086940457277985;111_98:0.0017011679207669106","111_112:68;111_110:68;111_98:68","true"
"112","220.0399107656041","237.94028462571288","0.005499999999999949","0.01","0.001","2584","0.0001498952730766243","0.0001498952730766243","0","0.0001498952730766243","0.0001498952730766243","112_111:0.00265638965779319;112_113:0.026920598107586846","112_111:0.002011619346269755;112_113:0.02024999999999999","112_111:68;112_113:68","true"
"113","195.3146358692588","119.92117978539368","0.5","1","0","2584","0.012465115547204893","0.012465115547204893","0","0.012465115547204893","0.012465115547204893","113_119:1;113_112:0.026920598107586846;113_114:0.04191811529024861","113_119:1;113_112:0.02024999999999999;113_114:3.0102752726635096e-7","113_119:68;113_112:68;113_114:68","true"
"114","375.78270840274234","387.51299877995507","0.009499999999999953","0.015","0.004","2584","0.0001445574521386051","0.0001445574521386051","0","0.0001445574521386051","0.0001445574521386051","114_115:0.003592476316108373;114_113:0.04191811529024861","114_115:0.0031621264471476396;114_113:3.0102752726635096e-7","114_115:68;114_113:68","true"
"115","226.70724494010736","73.08910252031437","0.006299999999999972","0.0088","0.0038","2584","0.00014172612821500348","0.00014172612821500348","0","0.00014172612821500348","0.00014172612821500348","115_99:0.002331694702124132;115_114:0.003592476316108373","115_99:0.0019535371766482845;115_114:0.0031621264471476396","115_99:68;115_114:68","true"
"116","83.05425512975032","121.50075613108126","0.010299999999999976","0.018","0.0026","2584","0.00033883144665507626","0.00033883144665507626","0","0.00033883144665507626","0.00033883144665507626","116_101:0.0033513048357652897;116_121:0.004538167001413185","116_101:0.003796548998407756;116_121:0.0029865199097327544","116_101:68;116_121:68","true"
"117","255.61784991352647","12.368165839154178","0.011199999999999988","0.0162","0.0062","2584","0.0004166771469988175","0.0004166771469988175","0","0.0004166771469988175","0.0004166771469988175","117_105:0.004919503930811142;117_125:0.004819279954238642","117_105:0.003935977867224244;117_125:0.004391562681976602","117_105:68;117_125:68","true"
"118","136.11316478892428","30.682276063502187","0.00990000000000002","0.0124","0.0074","2584","0.00026365831596861217","0.00026365831596861217","0","0.00026365831596861217","0.00026365831596861217","118_109:0.002506995050465227;118_129:0.005708790685715948","118_109:1;118_129:1","118_109:68;118_129:68","true"
"119","267.16540894474554","20.227287486406723","0.008099999999999996","0.0136","0.0026","2584","0.005964636548914605","0.005964636548914605","0","0.005964636548914605","0.005964636548914605","119_113:1;119_133:1","119_113:1;119_133:1","119_113:68;119_133:68","true"
"120","181.166153753185","65.51884921440998","0.017299999999999982","0.0174","0.0172","2584","0.00021345876733924743","0.00021345876733924743","0","0.00021345876733924743","0.00021345876733924743","120_121:0.0033489676859278505","120_121:0.003416285751256548","120_121:68","true"
"121","247.45250449586229","348.9400786918487","0.0464","0.0362","0.0566","2584","0.00023951182346409707","0.00023951182346409707","0","0.00023951182346409707","0.00023951182346409707","121_120:0.0033489676859278505;121_122:0.005422427958362952;121_116:0.004538167001413185","121_120:0.003416285751256548;121_122:0.013587754263713697;121_116:0.0029865199097327544","121_120:68;121_122:80;121_116:68","true"
"122","272.4915724286008","13.364651563822182","0.012700000000000045","0.016","0.0094","2584","0.0002654809486101206","0.0002654809486101206","0","0.0002654809486101206","0.0002654809486101206","122_121:0.005422427958362952;122_123:0.003121806899072932","122_121:0.013587754263713697;122_123:0.003573219378986303","122_121:80;122_123:68","true"
"123","174.3985996324572","90.27769225119","0.017199999999999993","0.0324","0.002","2584","0.00030692900476641106","0.00030692900476641106","0","0.00030692900476641106","0.00030692900476641106","123_136:0.0026200705380195477;123_124:0.0038357068165960073;123_122:0.003121806899072932","123_136:0.0017768639254328866;123_124:0.0041496491794851265;123_122:0.003573219378986303","123_136:68;123_124:68;123_122:68","true"
"124","156.2149323998863","154.5309704839013","0.01319999999999999","0.018","0.0084","2584","0.00032437296722065347","0.00032437296722065347","0","0.00032437296722065347","0.00032437296722065347","124_123:0.0038357068165960073;124_125:0.003058059265845514","124_123:0.0041496491794851265;124_125:0.00430123911442698","124_123:68;124_125:68","true"
"125","165.82160715557734","55.411285996880636","0.04720000000000002","0.038","0.0564","2584","0.0002842750394273056","0.0002842750394273056","0","0.0002842750394273056","0.0002842750394273056","125_117:0.004819279954238642;125_124:0.003058059265845514;125_126:0.004238842223253936","125_117:0.004391562681976602;125_124:0.00430123911442698;125_126:0.006130248485030104","125_117:68;125_124:68;125_126:68","true"
"126","147.21965062427694","41.3696332060419","0.015199999999999991","0.0246","0.0058","2584","0.00041901307293933966","0.00041901307293933966","0","0.00041901307293933966","0.00041901307293933966","126_127:0.011747709183803856;126_125:0.004238842223253936","126_127:1;126_125:0.006130248485030104","126_127:68;126_125:68","true"
"127","258.54465234608733","16.18199925927559","0.09930000000000005","0.0652","0.1334","2584","0.00018248594506472244","0.00018248594506472244","0","0.00018248594506472244","0.00018248594506472244","127_126:0.011747709183803856;127_128:0.018372600400782146;127_137:0.004754819074438865","127_126:1;127_128:0.004939737278422507;127_137:0.0031460206191464","127_126:68;127_128:68;127_137:68","true"
"128","281.3097484968029","322.28605151609446","0.0393","0.0344","0.0442","2584","0.0002311129166169891","0.0002311129166169891","0","0.0002311129166169891","0.0002311129166169891","128_127:0.018372600400782146;128_129:0.00404454856751979","128_127:0.004939737278422507;128_129:0.003549849841924524","128_127:68;128_129:68","true"
"129","231.29674704998232","216.83770956272224","0.00880000000000003","0.0132","0.0044","2584","0.00023394389317719545","0.00023394389317719545","0","0.00023394389317719545","0.00023394389317719545","129_130:1;129_128:0.00404454856751979;129_118:0.005708790685715948","129_130:0.008514118176724261;129_128:0.003549849841924524;129_118:1","129_130:68;129_128:68;129_118:68","true"
"130","364.5703947218293","73.12972861303079","0.139","0.1336","0.1444","2584","0.0002262283917632731","0.0002262283917632731","0","0.0002262283917632731","0.0002262283917632731","130_129:1;130_131:0.003270901090770939","130_129:0.008514118176724261;130_131:0.0067156013966681305","130_129:68;130_131:68","true"
"131","235.70810100872384","218.56943543737708","0.010299999999999976","0.0168","0.0038","2584","0.00023690678103895096","0.00023690678103895096","0","0.00023690678103895096","0.00023690678103895096","131_138:0.0028237438723705544;131_130:0.003270901090770939;131_132:0.001870488571537987","131_138:0.0022243417965387424;131_130:0.0067156013966681305;131_132:0.002390063795105063","131_138:68;131_130:68;131_132:68","true"
"132","326.40788457689075","76.99509698790496","0.008299999999999974","0.0102","0.0064","2584","0.00020335765536208942","0.00020335765536208942","0","0.00020335765536208942","0.00020335765536208942","132_133:0.002016270365479911;132_131:0.001870488571537987","132_133:0.0014008595720193528;132_131:0.002390063795105063","132_133:68;132_131:68","true"
"133","231.27078621888052","400.53930500301306","0.13549999999999995","0.0764","0.1946","2584","0.0006882209658808462","0.0006882209658808462","0","0.0006882209658808462","0.0006882209658808462","133_132:0.002016270365479911;133_134:0.004746744167147654;133_119:1","133_132:0.0014008595720193528;133_134:1;133_119:1","133_132:68;133_134:80;133_119:68","true"
"134","217.12727783839787","145.62062841714265","0.015499999999999958","0.0148","0.0162","2584","0.00023962186103132415","0.00023962186103132415","0","0.00023962186103132415","0.00023962186103132415","134_133:0.004746744167147654;134_135:0.00910371826128309","134_133:1;134_135:0.005651985341302318","134_133:80;134_135:68","true"
"135","409.2885766398092","82.6515208535415","0.04749999999999999","0.0346","0.0604","2584","0.00011977369690308203","0.00011977369690308203","0","0.00011977369690308203","0.00011977369690308203","135_134:0.00910371826128309;135_139:0.0012452644182349148","135_134:0.005651985341302318;135_139:0.0009661619360140927","135_134:68;135_139:68","true"
"136","223.91293631761167","178.99972564282953","0.01100000000000001","0.0172","0.0048","2584","0.00018478166845794792","0.00018478166845794792","0","0.00018478166845794792","0.00018478166845794792","136_123:0.0026200705380195477;136_143:0.0022756757742884437","136_123:0.0017768639254328866;136_143:0.001808780191674464","136_123:68;136_143:68","true"
"137","135.8376781052839","117.57824827167576","0.015700000000000047","0.0224","0.009","2584","0.00048302143953591345","0.00048302143953591345","0","0.00048302143953591345","0.00048302143953591345","137_147:0.005000185705623328;137_127:0.004754819074438865","137_147:0.007906639492980455;137_127:0.0031460206191464","137_147:68;137_127:68","true"
"138","238.32091147696633","337.269599236627","0.008600000000000052","0.0152","0.002","2584","0.00022090351128596018","0.00022090351128596018","0","0.00022090351128596018","0.00022090351128596018","138_151:0.003515474492669257;138_131:0.0028237438723705544","138_151:0.0028938445283075154;138_131:0.0022243417965387424","138_151:68;138_131:68","true"
"139","135.1753029391135","193.64783776519906","0.005099999999999993","0.0086","0.0016","2584","0.00018749133095551437","0.00018749133095551437","0","0.00018749133095551437","0.00018749133095551437","139_155:1;139_135:0.0012452644182349148","139_155:0.025465189848305925;139_135:0.0009661619360140927","139_155:80;139_135:68","true"
"140","196.05007734287904","44.7905631931691","0.006299999999999972","0.0086","0.004","2584","0.00042593787563976625","0.00042593787563976625","0","0.00042593787563976625","0.00042593787563976625","140_141:0.013098187868385569","140_141:0.001959276822568301","140_141:68","true"
"141","310.60149854266933","305.9578044910728","0.009800000000000031","0.008","0.0116","2584","0.00010229148973327722","0.00010229148973327722","0","0.00010229148973327722","0.00010229148973327722","141_140:0.013098187868385569;141_142:0.0031463580840924155","141_140:0.001959276822568301;141_142:0.0043548469419771585","141_140:68;141_142:68","true"
"142","168.9824240749035","231.78344900404574","0.008099999999999996","0.0092","0.007","2584","0.0002222511274714466","0.0002222511274714466","0","0.0002222511274714466","0.0002222511274714466","142_143:0.0032276508356623435;142_141:0.0031463580840924155","142_143:0.008198349294543689;142_141:0.0043548469419771585","142_143:68;142_141:68","true"
"143","165.83717896287106","62.94229988375659","0.02300000000000002","0.0198","0.0262","2584","0.0003329381356283255","0.0003329381356283255","0","0.0003329381356283255","0.0003329381356283255","143_142:0.0032276508356623435;143_144:0.004122557992439713;143_136:0.0022756757742884437","143_142:0.008198349294543689;143_144:0.005168200494603592;143_136:0.001808780191674464","143_142:68;143_144:68;143_136:68","true"
"144","110.2425100729596","95.01445115971171","0.012800000000000034","0.0208","0.0048","2584","0.000503467690782093","0.000503467690782093","0","0.000503467690782093","0.000503467690782093","144_145:0.005434010193043515;144_143:0.004122557992439713","144_145:0.00456302316806434;144_143:0.005168200494603592","144_145:68;144_143:68","true"
"145","130.6807111106574","137.58719780959638","0.01880000000000004","0.0268","0.0108","2584","0.0008165307525687497","0.0008165307525687497","0","0.0008165307525687497","0.0008165307525687497","145_144:0.005434010193043515;145_146:0.004403206049015063","145_144:0.00456302316806434;145_146:0.005033564272280661","145_144:68;145_146:68","true"
"146","139.11221450859733","109.01116072582242","0.015900000000000025","0.0202","0.0116","2584","0.0005956367489161977","0.0005956367489161977","0","0.0005956367489161977","0.0005956367489161977","146_145:0.004403206049015063;146_147:0.005479878542580363","146_145:0.005033564272280661;146_147:1","146_145:68;146_147:68","true"
"147","159.25001515287042","61.959436216303196","0.018100000000000005","0.0162","0.02","2584","0.00010085838464746956","0.00010085838464746956","0","0.00010085838464746956","0.00010085838464746956","147_148:0.0068261518776239205;147_137:0.005000185705623328;147_146:0.005479878542580363","147_148:0.002494088720119886;147_137:0.007906639492980455;147_146:1","147_148:68;147_137:68;147_146:68","true"
"148","355.4975591066482","197.25139936697803","0.007299999999999973","0.0128","0.0018","2584","0.00031897458207247006","0.00031897458207247006","0","0.00031897458207247006","0.00031897458207247006","148_147:0.0068261518776239205;148_149:0.0020523117016844616","148_147:0.002494088720119886;148_149:0.001448148828265855","148_147:68;148_149:68","true"
"149","236.77554605116848","117.45954566463601","0.006800000000000028","0.0088","0.0048","2584","0.00019002653113661322","0.00019002653113661322","0","0.00019002653113661322","0.00019002653113661322","149_150:0.02554221439127069;149_148:0.0020523117016844616","149_150:0.002176669246103602;149_148:0.001448148828265855","149_150:68;149_148:68","true"
"150","199.51867359215882","103.25932389681674","0.011499999999999955","0.0116","0.0114","2584","0.0001890165511402924","0.0001890165511402924","0","0.0001890165511402924","0.0001890165511402924","150_149:0.02554221439127069;150_151:0.0035912142980297213","150_149:0.002176669246103602;150_151:0.003965817441613062","150_149:68;150_151:68","true"
"151","231.3586341529402","79.4506608270546","0.07820000000000005","0.0512","0.1052","2584","0.00026816445572565496","0.00026816445572565496","0","0.00026816445572565496","0.00026816445572565496","151_138:0.003515474492669257;151_152:0.03837131747893335;151_150:0.0035912142980297213","151_138:0.0028938445283075154;151_152:0.020440432000304543;151_150:0.003965817441613062","151_138:68;151_152:68;151_150:68","true"
"152","402.58921166673497","244.50147086510324","0.009199999999999986","0.0104","0.008","2584","0.00015539791501090606","0.00015539791501090606","0","0.00015539791501090606","0.00015539791501090606","152_151:0.03837131747893335;152_153:0.003024091688942687","152_151:0.020440432000304543;152_153:0.0017695658748334009","152_151:68;152_153:68","true"
"153","258.24968422710157","125.74140323073948","0.07420000000000004","0.0458","0.1026","2584","0.0001094797132651778","0.0001094797132651778","0","0.0001094797132651778","0.0001094797132651778","153_152:0.003024091688942687;153_154:1","153_152:0.0017695658748334009;153_154:0.004935781612448037","153_152:68;153_154:68","true"
"154","217.45806456377744","13.914602380026377","0.012900000000000023","0.0142","0.0116","2584","0.00020339745522841886","0.00020339745522841886","0","0.00020339745522841886","0.00020339745522841886","154_153:1;154_155:0.0026113521296379782","154_153:0.004935781612448037;154_155:1","154_153:68;154_155:68","true"
"155","458.93398808116075","107.70637663715948","0.00880000000000003","0.016","0.0016","2584","0.0001230751384540853","0.0001230751384540853","0","0.0001230751384540853","0.0001230751384540853","155_139:1;155_154:0.0026113521296379782","155_139:0.025465189848305925;155_154:1","155_139:80;155_154:68","true"
